epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,1.2539652041766955,1.4203513860702515,0.0,0.0,0.0
2,0.6887306095897288,1.5076121091842651,0.0,0.0,0.0
3,0.5438971001168956,0.6615769863128662,0.7222222222222222,0.4115384615384615,0.7
4,0.42738429316575977,1.8016390800476074,0.16666666666666666,0.3333333333333333,0.5
5,0.4218497049549352,0.8035757541656494,0.6666666666666666,0.5833333333333334,0.8
6,0.3662845449171204,1.621971607208252,0.7222222222222222,0.6,0.8333333333333333
7,0.34151912253835925,4.151996612548828,0.4444444444444444,0.5,0.6666666666666666
8,0.26202763984168786,4.64069128036499,0.6666666666666666,0.5833333333333334,0.8
9,0.26980728666851483,3.1965484619140625,0.7222222222222222,0.6,0.8333333333333333
10,0.16563619327717932,3.8627231121063232,0.7222222222222222,0.6,0.8333333333333333
