epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,1.2194761872291564,1.4393344455295138,0.2222222222222222,0.11428571428571428,0.14814814814814814
2,0.7385261575380961,0.7048656675550673,0.7222222222222222,0.37833594976452123,0.6296296296296295
3,0.5501102030277252,0.2828358941608005,0.9722222222222222,0.660377358490566,0.9814814814814814
4,0.5312147160371145,0.24151363637712267,0.9166666666666666,0.6187106918238994,0.8703703703703703
5,0.3538187026977539,0.07476199335522121,1.0,1.0,1.0
6,0.3658861537774404,0.07584335903326671,1.0,1.0,1.0
7,0.2599599987268448,0.3600047429402669,0.7777777777777778,0.39999999999999997,0.5555555555555556
8,0.1981902281443278,0.38148991266886395,0.7777777777777778,0.39999999999999997,0.5555555555555556
9,0.1759080171585083,0.4129808213975694,0.7777777777777778,0.39999999999999997,0.5555555555555556
10,0.16815780450900394,1.0659451219770644,0.75,0.3333333333333333,0.5
