epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,1.1960007677207123,1.384353174103631,0.35555555555555557,0.17486338797814208,0.35555555555555557
2,0.7334607941610319,0.829790066017045,0.7111111111111111,0.27705627705627706,0.7111111111111111
3,0.6026299960978396,0.3938547917538219,0.8666666666666667,0.30952380952380953,0.8666666666666667
4,0.6055886640742019,0.2985060741710994,0.8888888888888888,0.3137254901960784,0.8888888888888888
5,0.4098863580205419,0.36113361530005933,0.8666666666666667,0.30952380952380953,0.8666666666666667
6,0.2928318404131108,0.5108493012272649,0.8444444444444444,0.2289156626506024,0.8444444444444444
7,0.25474502374460034,1.1231712627742025,0.7333333333333333,0.21153846153846154,0.7333333333333333
8,0.20979640290543838,1.9214411897791757,0.5555555555555556,0.17857142857142858,0.5555555555555556
9,0.32208256128135027,1.9581556829313438,0.5555555555555556,0.17857142857142858,0.5555555555555556
10,0.41474256214794814,1.810062970345219,0.6,0.25,0.6
