epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,0.6531802858152087,0.339527211870466,0.8857142857142857,0.6153846153846154,0.8666666666666667
2,0.0331805840814634,0.39379991122654506,0.7428571428571429,0.39285714285714285,0.7
3,0.012826552880661828,0.6090600831168038,0.6571428571428571,0.46513720197930725,0.6083333333333333
4,0.0077312373896203344,0.9250453676496233,0.6285714285714286,0.4561403508771929,0.5833333333333334
5,0.029615958995511015,1.0928031921386718,0.5714285714285714,0.3942208462332301,0.5166666666666667
6,0.0037453006232334744,1.2562641211918422,0.5428571428571428,0.3847376788553259,0.49166666666666664
7,0.0032245657085219308,1.4204440185001919,0.5428571428571428,0.3847376788553259,0.49166666666666664
8,0.0024690399157060753,1.5537968703678675,0.4857142857142857,0.33796296296296297,0.43333333333333335
9,0.0015615586354027664,1.5862753936222622,0.4857142857142857,0.33796296296296297,0.43333333333333335
10,0.0014649347701509083,1.585771403993879,0.4857142857142857,0.33796296296296297,0.43333333333333335
