epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,0.8586363412885585,4.96090963559273,0.0,0.0,0.0
2,0.18302496997082335,2.3622442331069555,0.2564102564102564,0.16666666666666666,0.25
3,0.18061403045032778,1.4801496725815992,0.2564102564102564,0.16666666666666666,0.25
4,0.16074165415305358,1.002635271121294,0.5128205128205128,0.3333333333333333,0.5
5,0.10800065125665094,1.2985694408416748,0.5128205128205128,0.3333333333333333,0.5
6,0.03215415416380916,1.7386507865710137,0.5128205128205128,0.3333333333333333,0.5
7,0.07344094746642643,2.1230845940418734,0.5128205128205128,0.3333333333333333,0.5
8,0.057926830190878645,2.4723955056606193,0.5128205128205128,0.3333333333333333,0.5
9,0.03413170207944563,2.7789964309105506,0.5128205128205128,0.3333333333333333,0.5
10,0.03958812521563636,3.423015044285701,0.5128205128205128,0.3333333333333333,0.5
