epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,0.9509027928545855,2.017725944519043,0.0,0.0,0.0
2,0.46338929214339325,0.554628849029541,0.8888888888888888,0.5,0.6666666666666666
3,0.4234810719887416,0.701178789138794,0.8888888888888888,0.4413793103448276,0.8
4,0.3776416886543882,0.22378747165203094,0.9444444444444444,0.6,0.8333333333333333
5,0.17522652144881262,0.09541386365890503,0.9444444444444444,0.6,0.8333333333333333
6,0.14604956041211667,0.48581966757774353,0.7777777777777778,0.6153846153846154,0.8666666666666667
7,0.20450551062822342,0.016458850353956223,1.0,1.0,1.0
8,0.13764073451360068,0.004953785799443722,1.0,1.0,1.0
9,0.05555088418549386,0.1485307812690735,0.9444444444444444,0.6551724137931035,0.9666666666666667
10,0.05334490923669891,1.0524417161941528,0.7777777777777778,0.6153846153846154,0.8666666666666667
