epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,0.8621429258638674,1.637354204389784,0.24444444444444444,0.13095238095238096,0.24444444444444444
2,0.38977410744976354,0.7354670981566112,0.6666666666666666,0.26666666666666666,0.6666666666666666
3,0.4214313928339932,0.9565613942013846,0.6444444444444445,0.3918918918918919,0.6444444444444445
4,0.5377795921789633,0.5276895840755768,0.7777777777777778,0.4375,0.7777777777777778
5,0.37066303247267063,0.3024948795636495,0.8444444444444444,0.4578313253012048,0.8444444444444444
6,0.34315656058423155,0.2530098606314924,0.8666666666666667,0.4642857142857143,0.8666666666666667
7,0.339669534214982,0.1363936684611771,0.9555555555555556,0.48863636363636365,0.9555555555555556
8,0.1617853105873675,0.13972542310754457,1.0,1.0,1.0
8,0.1617853105873675,0.13972542310754457,1.0,1.0,1.0
8,0.1617853105873675,0.13972542310754457,1.0,1.0,1.0
1,0.8586363412885585,4.96090963559273,0.0,0.0,0.0
2,0.18302496997082335,2.3622442331069555,0.2564102564102564,0.16666666666666666,0.25
2,0.18302496997082335,2.3622442331069555,0.2564102564102564,0.16666666666666666,0.25
4,0.16074165415305358,1.002635271121294,0.5128205128205128,0.3333333333333333,0.5
4,0.16074165415305358,1.002635271121294,0.5128205128205128,0.3333333333333333,0.5
4,0.16074165415305358,1.002635271121294,0.5128205128205128,0.3333333333333333,0.5
4,0.16074165415305358,1.002635271121294,0.5128205128205128,0.3333333333333333,0.5
4,0.16074165415305358,1.002635271121294,0.5128205128205128,0.3333333333333333,0.5
4,0.16074165415305358,1.002635271121294,0.5128205128205128,0.3333333333333333,0.5
4,0.16074165415305358,1.002635271121294,0.5128205128205128,0.3333333333333333,0.5
1,0.8316171487172445,1.7866835594177246,0.027777777777777776,0.023809523809523808,0.018518518518518517
2,0.5456504066785176,0.46475592586729264,0.9444444444444444,0.636302294197031,0.962962962962963
2,0.5456504066785176,0.46475592586729264,0.9444444444444444,0.636302294197031,0.962962962962963
2,0.5456504066785176,0.46475592586729264,0.9444444444444444,0.636302294197031,0.962962962962963
2,0.5456504066785176,0.46475592586729264,0.9444444444444444,0.636302294197031,0.962962962962963
6,0.2503140161434809,0.18825752081142533,0.8888888888888888,0.64,0.9259259259259259
7,0.28042455116907755,0.17418552935123444,0.9444444444444444,0.6538461538461539,0.962962962962963
7,0.28042455116907755,0.17418552935123444,0.9444444444444444,0.6538461538461539,0.962962962962963
7,0.28042455116907755,0.17418552935123444,0.9444444444444444,0.6538461538461539,0.962962962962963
10,0.07828263541062673,0.0965858975218402,0.9722222222222222,0.660377358490566,0.9814814814814814
1,0.9509027928545855,2.017725944519043,0.0,0.0,0.0
2,0.46338929214339325,0.554628849029541,0.8888888888888888,0.5,0.6666666666666666
2,0.46338929214339325,0.554628849029541,0.8888888888888888,0.5,0.6666666666666666
4,0.3776416886543882,0.22378747165203094,0.9444444444444444,0.6,0.8333333333333333
4,0.3776416886543882,0.22378747165203094,0.9444444444444444,0.6,0.8333333333333333
6,0.14604956041211667,0.48581966757774353,0.7777777777777778,0.6153846153846154,0.8666666666666667
7,0.20450551062822342,0.016458850353956223,1.0,1.0,1.0
7,0.20450551062822342,0.016458850353956223,1.0,1.0,1.0
7,0.20450551062822342,0.016458850353956223,1.0,1.0,1.0
7,0.20450551062822342,0.016458850353956223,1.0,1.0,1.0
1,1.0186289332915044,1.8253841400146484,0.1111111111111111,0.06666666666666667,0.3333333333333333
2,0.4580052957154702,3.2855801582336426,0.16666666666666666,0.14285714285714285,0.5
2,0.4580052957154702,3.2855801582336426,0.16666666666666666,0.14285714285714285,0.5
2,0.4580052957154702,3.2855801582336426,0.16666666666666666,0.14285714285714285,0.5
2,0.4580052957154702,3.2855801582336426,0.16666666666666666,0.14285714285714285,0.5
2,0.4580052957154702,3.2855801582336426,0.16666666666666666,0.14285714285714285,0.5
2,0.4580052957154702,3.2855801582336426,0.16666666666666666,0.14285714285714285,0.5
2,0.4580052957154702,3.2855801582336426,0.16666666666666666,0.14285714285714285,0.5
2,0.4580052957154702,3.2855801582336426,0.16666666666666666,0.14285714285714285,0.5
2,0.4580052957154702,3.2855801582336426,0.16666666666666666,0.14285714285714285,0.5
