epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,0.999501723766327,0.11122564971446991,1.0,1.0,1.0
2,0.26018497794866563,0.04588894918560982,1.0,1.0,1.0
3,0.054874355390667914,0.01708555594086647,1.0,1.0,1.0
4,0.03502920204401016,0.008407633751630783,1.0,1.0,1.0
5,0.019889849595725536,0.00956884678453207,1.0,1.0,1.0
6,0.026096050705760716,0.009661936201155186,1.0,1.0,1.0
7,0.0060431061424314975,0.021120484918355942,1.0,1.0,1.0
8,0.004474556513130665,0.02285187318921089,1.0,1.0,1.0
9,0.03210479116439819,0.0242536012083292,1.0,1.0,1.0
10,0.0036140529699623587,0.03691013902425766,1.0,1.0,1.0
