epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,1.072627844318511,0.44992780685424805,1.0,1.0,1.0
2,0.2704965502969802,0.10477641224861145,1.0,1.0,1.0
3,0.07456591754915222,0.02298762835562229,1.0,1.0,1.0
4,0.02947204639869077,0.01153381448239088,1.0,1.0,1.0
5,0.019349583897680517,0.011044272221624851,1.0,1.0,1.0
6,0.01450943887706787,0.013474528677761555,1.0,1.0,1.0
7,0.016737622585857197,0.016262780874967575,1.0,1.0,1.0
8,0.011604560716521172,0.018129482865333557,1.0,1.0,1.0
9,0.005157865345522407,0.016192816197872162,1.0,1.0,1.0
10,0.007668205998867514,0.016531772911548615,1.0,1.0,1.0
