epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,0.8622750390289177,,0.0,0.0,0.0
2,0.1327776631228944,,0.5128205128205128,0.3333333333333333,0.5
3,0.049992479447625644,,0.5128205128205128,0.3333333333333333,0.5
4,0.01924039566746125,,0.5128205128205128,0.3333333333333333,0.5
5,0.00916683798034986,,0.5128205128205128,0.3333333333333333,0.5
6,0.004338584251256071,,0.5128205128205128,0.3333333333333333,0.5
7,0.011450410537962984,,0.5128205128205128,0.3333333333333333,0.5
8,0.004521518679033233,,0.5128205128205128,0.3333333333333333,0.5
9,0.0022647838171921736,,0.5128205128205128,0.3333333333333333,0.5
10,0.001959572701404492,,0.5128205128205128,0.3333333333333333,0.5
