epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,0.879020896793782,0.19913378026750353,1.0,1.0,1.0
2,0.19976857167550888,0.0948284582959281,1.0,1.0,1.0
3,0.06779094156006286,0.035927211244901024,1.0,1.0,1.0
4,0.030265108221906357,0.08611370043622123,1.0,1.0,1.0
5,0.03871583603536603,0.08817599506841765,1.0,1.0,1.0
6,0.00956050709061239,0.07153814658522606,1.0,1.0,1.0
7,0.007746290578774509,0.039032907949553594,1.0,1.0,1.0
8,0.014293980046079076,0.06688665433062448,1.0,1.0,1.0
9,0.004757753348556058,0.04073119929267301,1.0,1.0,1.0
10,0.0020869620192539074,0.0369995039784246,1.0,1.0,1.0
