epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,0.9853053255977794,,0.15384615384615385,0.11538461538461539,0.15
2,0.2920784335105847,,0.358974358974359,0.20588235294117646,0.35
3,0.11953929098498108,,0.358974358974359,0.20588235294117646,0.35
4,0.14359558265433353,,0.358974358974359,0.20588235294117646,0.35
5,0.10390087516389342,,0.4358974358974359,0.22972972972972974,0.425
6,0.09892878394860488,,0.48717948717948717,0.24358974358974358,0.475
7,0.1305569237114018,,0.4358974358974359,0.22972972972972974,0.425
8,0.1206418618432477,,0.4358974358974359,0.22972972972972974,0.425
9,0.07538248458479205,,0.4358974358974359,0.22972972972972974,0.425
10,0.11962937474505514,,0.48717948717948717,0.24358974358974358,0.475
