epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy,fold
10,0.01964107513889786,0.15375441551208496,0.9733333333333334,0.9666481275491288,0.9666666666666668,1
3,0.07925420898843456,0.10640498889344079,0.9642857142857143,0.9626068376068376,0.95,2
