epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,0.8750444759849374,0.6666214541543888,0.8227848101265823,0.7139423076923077,0.7666666666666666
2,0.11888723291513574,0.7442119352613823,0.8227848101265823,0.7139423076923077,0.7666666666666666
3,0.037403431671266335,0.7515152300460429,0.810126582278481,0.7058823529411765,0.7535087719298246
4,0.024258379362352932,0.6851432188826648,0.8227848101265823,0.7355555555555555,0.7701754385964912
5,0.041614974386819444,0.6830315312747902,0.8607594936708861,0.8105369807497467,0.8201754385964912
6,0.027209831216863094,0.72969309678537,0.8607594936708861,0.8105369807497467,0.8201754385964912
7,0.024607910540040214,0.6129993296381605,0.9113924050632911,0.8893023255813953,0.8868421052631579
8,0.012037785794898753,0.6058929866132668,0.8987341772151899,0.8712121212121212,0.8701754385964912
9,0.050474672144605916,0.5885029611991176,0.9113924050632911,0.8893023255813953,0.8868421052631579
10,0.014178829736836995,0.632326406179161,0.9113924050632911,0.8893023255813953,0.8868421052631579
