epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,0.861863187715119,0.4954182123928739,0.8421052631578947,0.7900608519269777,0.8269230769230769
2,0.23840184090963376,0.14982262090371365,1.0,1.0,1.0
3,0.11545352024190567,0.09209283431501765,0.9824561403508771,0.9775828460038986,0.975
4,0.03345355834641488,0.18505583326904135,0.9298245614035088,0.9041666666666667,0.9
5,0.014868165281132545,0.10631565717375722,0.9649122807017544,0.9543650793650793,0.95
6,0.014049099380868712,0.07413442722489044,0.9824561403508771,0.9775828460038986,0.975
7,0.01967796565222195,0.057665808420432244,0.9824561403508771,0.9775828460038986,0.975
8,0.008504587012568331,0.03470984798766215,1.0,1.0,1.0
9,0.009023603764088714,0.005690476136167713,1.0,1.0,1.0
10,0.01302405502768903,0.0013107083055697252,1.0,1.0,1.0
