epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,0.7581234053414092,2.79631870220869,0.05128205128205128,0.045454545454545456,0.05
2,0.1536078495092881,1.5429623554914424,0.358974358974359,0.20588235294117646,0.35
3,0.09197081682773736,1.288014931556506,0.358974358974359,0.2,0.35
4,0.07331775116901366,1.2829312147238316,0.358974358974359,0.1891891891891892,0.35
5,0.06019503094701686,1.3009384412031908,0.41025641025641024,0.19047619047619047,0.4
6,0.032331959328526616,1.8853149047264686,0.41025641025641024,0.2222222222222222,0.4
7,0.052649647494953156,2.859445021702693,0.41025641025641024,0.2222222222222222,0.4
8,0.20029845655473888,2.881207661750989,0.4358974358974359,0.22972972972972974,0.425
9,0.0886859152561579,3.4549634640033426,0.5128205128205128,0.3333333333333333,0.5
10,0.059938800879395925,4.870137557005271,0.5128205128205128,0.3333333333333333,0.5
