epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,0.913623087846481,1.8996930069393583,0.2222222222222222,0.12121212121212122,0.2222222222222222
2,0.47226995659304094,0.8227138502730263,0.6,0.375,0.6
3,0.29244773962476234,0.3635287168125311,0.8888888888888888,0.47058823529411764,0.8888888888888888
4,0.26765241332956263,0.31270278121551703,0.9111111111111111,0.47674418604651164,0.9111111111111111
4,0.26765241332956263,0.31270278121551703,0.9111111111111111,0.47674418604651164,0.9111111111111111
4,0.26765241332956263,0.31270278121551703,0.9111111111111111,0.47674418604651164,0.9111111111111111
4,0.26765241332956263,0.31270278121551703,0.9111111111111111,0.47674418604651164,0.9111111111111111
4,0.26765241332956263,0.31270278121551703,0.9111111111111111,0.47674418604651164,0.9111111111111111
4,0.26765241332956263,0.31270278121551703,0.9111111111111111,0.47674418604651164,0.9111111111111111
4,0.26765241332956263,0.31270278121551703,0.9111111111111111,0.47674418604651164,0.9111111111111111
1,0.7581234053414092,2.79631870220869,0.05128205128205128,0.045454545454545456,0.05
2,0.1536078495092881,1.5429623554914424,0.358974358974359,0.20588235294117646,0.35
2,0.1536078495092881,1.5429623554914424,0.358974358974359,0.20588235294117646,0.35
2,0.1536078495092881,1.5429623554914424,0.358974358974359,0.20588235294117646,0.35
2,0.1536078495092881,1.5429623554914424,0.358974358974359,0.20588235294117646,0.35
6,0.032331959328526616,1.8853149047264686,0.41025641025641024,0.2222222222222222,0.4
6,0.032331959328526616,1.8853149047264686,0.41025641025641024,0.2222222222222222,0.4
8,0.20029845655473888,2.881207661750989,0.4358974358974359,0.22972972972972974,0.425
9,0.0886859152561579,3.4549634640033426,0.5128205128205128,0.3333333333333333,0.5
9,0.0886859152561579,3.4549634640033426,0.5128205128205128,0.3333333333333333,0.5
1,0.9999950210253398,1.2007645236121283,0.6666666666666666,0.3137254901960784,0.4444444444444444
2,0.6691445847352345,0.6621635225084093,1.0,1.0,1.0
2,0.6691445847352345,0.6621635225084093,1.0,1.0,1.0
2,0.6691445847352345,0.6621635225084093,1.0,1.0,1.0
2,0.6691445847352345,0.6621635225084093,1.0,1.0,1.0
2,0.6691445847352345,0.6621635225084093,1.0,1.0,1.0
2,0.6691445847352345,0.6621635225084093,1.0,1.0,1.0
2,0.6691445847352345,0.6621635225084093,1.0,1.0,1.0
2,0.6691445847352345,0.6621635225084093,1.0,1.0,1.0
2,0.6691445847352345,0.6621635225084093,1.0,1.0,1.0
1,0.9773604221965956,0.7324724197387695,0.8333333333333334,0.3225806451612903,0.5
2,0.4293140855388365,0.8453930616378784,0.9444444444444444,0.6,0.8333333333333333
2,0.4293140855388365,0.8453930616378784,0.9444444444444444,0.6,0.8333333333333333
4,0.17638455018185187,0.34736692905426025,0.8888888888888888,0.8392857142857143,0.9333333333333333
4,0.17638455018185187,0.34736692905426025,0.8888888888888888,0.8392857142857143,0.9333333333333333
6,0.11957662088283594,0.009111053310334682,1.0,1.0,1.0
6,0.11957662088283594,0.009111053310334682,1.0,1.0,1.0
6,0.11957662088283594,0.009111053310334682,1.0,1.0,1.0
6,0.11957662088283594,0.009111053310334682,1.0,1.0,1.0
6,0.11957662088283594,0.009111053310334682,1.0,1.0,1.0
1,0.8550440980040509,1.8766193389892578,0.0,0.0,0.0
2,0.4663155774275462,2.902038097381592,0.16666666666666666,0.14285714285714285,0.5
2,0.4663155774275462,2.902038097381592,0.16666666666666666,0.14285714285714285,0.5
2,0.4663155774275462,2.902038097381592,0.16666666666666666,0.14285714285714285,0.5
2,0.4663155774275462,2.902038097381592,0.16666666666666666,0.14285714285714285,0.5
2,0.4663155774275462,2.902038097381592,0.16666666666666666,0.14285714285714285,0.5
2,0.4663155774275462,2.902038097381592,0.16666666666666666,0.14285714285714285,0.5
2,0.4663155774275462,2.902038097381592,0.16666666666666666,0.14285714285714285,0.5
2,0.4663155774275462,2.902038097381592,0.16666666666666666,0.14285714285714285,0.5
2,0.4663155774275462,2.902038097381592,0.16666666666666666,0.14285714285714285,0.5
