epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,0.9035820508263802,0.5203002691268921,0.9523809523809523,0.6444444444444445,0.9375
2,0.22296703163066198,0.01066614594310522,1.0,1.0,1.0
3,0.04527058892074178,0.002597745042294264,1.0,1.0,1.0
4,0.05576362008931207,0.002749206032603979,1.0,1.0,1.0
5,0.016364360248537664,0.0062715644016861916,1.0,1.0,1.0
6,0.03779286232680245,0.005982030648738146,1.0,1.0,1.0
7,0.009752225838194453,0.006179837975651026,1.0,1.0,1.0
8,0.0069419359292102155,0.005558180622756481,1.0,1.0,1.0
9,0.0057947887133175885,0.00475657032802701,1.0,1.0,1.0
10,0.007491919853281779,0.0033764448016881943,1.0,1.0,1.0
