epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,1.1252327639927235,0.6684131066004435,0.8,0.7695802005012531,0.775
2,0.21284590118615201,0.4752370850245158,0.8266666666666667,0.8056318681318682,0.8166666666666667
3,0.12316052118937175,0.22494450330734253,0.9466666666666667,0.9321266968325792,0.9333333333333333
4,0.13344223046487616,0.1340229026476542,0.9733333333333334,0.9665178571428572,0.9666666666666667
5,0.03270774432855059,0.07344842394193013,0.9866666666666667,0.9833147942157954,0.9833333333333334
6,0.11586689833522767,0.10257253885269164,0.9733333333333334,0.9666481275491288,0.9666666666666668
7,0.04388423483501109,0.19343935052553812,0.92,0.9051782962799912,0.9083333333333333
8,0.02663643542648286,0.10998247543970743,0.96,0.9551782962799913,0.9583333333333334
9,0.03166004946065504,0.1257927159468333,0.96,0.9551782962799913,0.9583333333333334
10,0.022499179193215778,0.11380366007486979,0.9466666666666667,0.9398731146462092,0.9416666666666667
