epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,1.0614664377392948,0.5303786396980286,0.875,0.8777317690361169,0.8975
2,0.17709653925251317,0.13870035324777877,0.9821428571428571,0.9819401444788441,0.975
3,0.07394931271571566,0.0937702086355005,0.9821428571428571,0.9819401444788441,0.975
4,0.03960156876191094,0.11916485242545605,0.9821428571428571,0.9819401444788441,0.975
5,0.020662771097409563,0.15122074154870851,0.9642857142857143,0.9626068376068376,0.95
6,0.007095719649884346,0.23769092785992793,0.9464285714285714,0.94173140954495,0.925
7,0.016142045424596685,0.3077856845754598,0.9464285714285714,0.94173140954495,0.925
8,0.006742958898177823,0.293272651865014,0.9464285714285714,0.94173140954495,0.925
9,0.005081619935210895,0.30866478183971985,0.9464285714285714,0.94173140954495,0.925
10,0.016792984251436348,0.36008395810079363,0.9464285714285714,0.94173140954495,0.925
