epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_balanced_accuracy
1,0.8555682872245515,0.46543344698454203,0.9824561403508771,0.9775828460038986,0.975
2,0.15510276851116442,0.10121702729609974,1.0,1.0,1.0
3,0.08951857203946394,0.06245662549739344,0.9824561403508771,0.9775828460038986,0.975
4,0.07065275752174309,0.10964819845302325,0.9649122807017544,0.9543650793650793,0.95
5,0.019697031535792584,0.07026095760234616,0.9649122807017544,0.9543650793650793,0.95
6,0.006415833661247507,0.11805055156480848,0.9649122807017544,0.9543650793650793,0.95
7,0.009081713614827083,0.1253020045502732,0.9649122807017544,0.9543650793650793,0.95
8,0.004307083021605911,0.07222460156404659,0.9649122807017544,0.9543650793650793,0.95
9,0.0037167309311650744,0.04991541456904981,0.9649122807017544,0.9543650793650793,0.95
10,0.00423515197863571,0.04152041523341547,1.0,1.0,1.0
11,0.005198008119086035,0.061567053604225645,0.9649122807017544,0.9543650793650793,0.95
12,0.0015001468477600249,0.08435230041453778,0.9649122807017544,0.9543650793650793,0.95
13,0.001345738620965991,0.09786812635547106,0.9649122807017544,0.9543650793650793,0.95
14,0.0015532341987363313,0.08254713092403683,0.9649122807017544,0.9543650793650793,0.95
15,0.0021768304461528077,0.0558675748945557,0.9649122807017544,0.9543650793650793,0.95
16,0.0012778445706988861,0.06884743521866192,0.9649122807017544,0.9543650793650793,0.95
17,0.0017212164417834454,0.04610099152175775,0.9824561403508771,0.9775828460038986,0.975
18,0.001463079872979399,0.04553451787541506,0.9824561403508771,0.9775828460038986,0.975
19,0.0016388253923627287,0.058078294544350026,0.9649122807017544,0.9543650793650793,0.95
20,0.0022021241842166465,0.044153221891559825,0.9824561403508771,0.9775828460038986,0.975
